Sample_ID,TTC9B,C4orf3,ING5,GNG7,LIN9,RNF167,TCF7,EN2,MAPKAPK3,AHSG,LSM10,DAD1,UAP1L1,PDCD1,REN,ITGB6,RFTN1,ATP5F1C,LRP8,DUSP1,CNIH3,DDX60L,HPS1,IL33,HCFC1R1,STXBP2,UGT2B15,TMEM184C,ATN1,TMEM119,FREM1,AADAC,L3MBTL2,RFLNA,BRCA2,ACTL7B,MRPS6,ZC3H3,POP4,TPO,PCDHA7,COG2,BRICD5,ATXN3L,PYROXD2,GPR68,PKD2L1,ROBO4,ZNF197,TTC1,FAM118A,COL7A1,ZNF10,PGPEP1,SIGIRR,FAM187B,CRIP2,ANXA13,ELOC,RNF148,TNPO1,CCR6,MFSD10,NME8,TCF12,PDCD10,RUNDC3A,MAP3K19,AATF,HOXD8,C1QTNF5,SCGB2A1,HLA-DRB5,TDRD1,ZXDC,STK19,ISX,ARSF,CPEB4,CCR9,DRD2,SLC25A33,NEDD8,SIPA1L1,CTNND2,PCBP4,KANSL3,RCCD1,FABP6,MOB1A,NEUROD4,MAGEB6,ADSL,PDE4D,C11orf49,ENOSF1,AKAP8,FAM199X,FBXL16,MANSC1
ACH-000535,0.201633861,4.937815169,3.645009884,0.028569152,2.17951105,7.073498932,1.510961919,1.286881148,5.194165869,0.056583528,5.567423758,7.876639724,1.464668267,0.028569152,0.475084883,3.787641414,0.201633861,8.307565138,4.618238656,3.635754391,1.14404637,4.371558863,5.551208374,1.367371066,4.959770155,5.918386234,0.0,2.63691458,5.732540561,0.042644337,0.042644337,3.35614381,3.434294618,0.23878686,2.646162657,0.014355293,5.623223076,3.638073837,7.126394738,0.0,0.0,3.08236197,1.695993813,0.0,2.321928095,0.333423734,0.0,0.124328135,2.313245852,5.131342539,3.209453366,5.743891911,1.627606838,2.451540833,4.754887502,0.0,6.533874777,0.0,6.845866357,0.028569152,5.258141996,0.084064265,5.655638049,0.150559677,4.357552005,5.829342194,0.286881148,0.028569152,5.300123725,0.056583528,0.056583528,0.22650853,0.111031312,0.0,3.599317794,4.145677455,0.014355293,0.0,2.0,0.0,0.084064265,2.003602237,8.684573313,4.600507645,0.0,3.550900665,3.528571319,4.01346226,1.169925001,5.471837762,0.0,0.485426827,5.22650853,2.244887059,4.527946099,3.787641414,3.785550552,4.21490191,1.541019153,4.312519967
ACH-001402,0.163498732,5.816855662,4.177120503,0.014355293,4.245647774,7.154514352,3.840966704,1.659924558,5.167518504,0.0,5.420886575,7.576673293,1.545968369,0.0,0.028569152,0.028569152,0.35614381,8.726695004,3.776103988,6.225159226,0.286881148,1.891419187,3.922197848,0.545968369,5.376776572,5.189033824,0.0,3.803227036,6.884720013,0.0,0.0,0.475084883,4.687620632,0.014355293,2.587364991,0.014355293,6.549053029,3.35473424,6.900021467,0.0,0.0,4.146492307,2.424922088,0.0,1.475084883,0.50589093,0.0,0.604071324,3.042644337,6.307792796,2.875780063,7.690207549,2.769771739,2.44625623,4.003602237,0.0,3.869871406,0.0,7.38767272,0.014355293,6.415826257,0.0,4.851499202,0.0,4.931683057,6.275379596,0.389566812,0.0,6.032762074,2.885574364,0.0,0.0,0.333423734,0.0,3.300123725,4.284662185,0.014355293,0.0,3.760220946,0.0,0.839959587,2.969012308,8.3369528,5.330199833,0.0,3.862947248,3.713695815,3.793895883,0.0,7.093285504,0.0,0.0,6.21159632,5.018812186,5.459431619,3.992768431,4.107687869,5.423914268,0.970853654,3.963474124
ACH-000862,0.333423734,5.053980168,5.182295025,0.042644337,2.46727948,6.987889281,3.152183419,0.014355293,4.268284667,0.124328135,4.575312331,8.62058641,2.817623258,0.0,6.445428759,3.71918344,0.695993813,7.970623614,1.613531653,4.529196268,0.659924558,5.143230135,4.479618608,0.097610797,6.439955517,6.41987593,0.014355293,5.088735246,6.382667253,0.042644337,0.028569152,2.066950244,3.397802962,0.163498732,3.061776198,0.0,5.432291338,3.656496371,6.028127082,0.028569152,0.111031312,4.169925001,3.632268215,0.0,3.434294618,2.021479727,0.014355293,0.014355293,2.689299161,5.250582665,4.693765712,5.054414388,2.422233001,3.304511042,5.890203467,0.0,2.397802962,0.028569152,6.282069075,0.263034406,6.076388069,0.0,6.118733476,0.0,5.970393538,6.328226119,0.641546029,0.014355293,5.584060534,1.66448284,0.176322773,0.124328135,0.422233001,0.014355293,5.110196178,5.806324057,0.014355293,0.475084883,4.337711092,0.0,0.464668267,2.003602237,8.43970624,5.637204482,0.014355293,2.107687869,5.142004916,4.62058641,0.0,5.580748492,0.0,0.263034406,5.613826291,2.700439718,4.684818738,5.666756592,4.393690764,4.798569004,2.073820233,3.69265037
ACH-000545,0.0,5.197708158,5.255878353,0.042644337,3.300123725,6.69543711,3.414135533,0.028569152,3.815575429,0.0,3.504620392,8.403778984,0.545968369,0.0,0.070389328,6.874796966,3.614709844,7.96208625,5.827310944,2.324810603,0.250961574,4.336283388,4.768713657,2.438292852,5.458447627,6.292413668,0.0,4.384049807,5.169524197,0.111031312,0.028569152,0.0,3.568032105,0.0,3.726831217,0.0,4.087462841,3.707082992,5.896029603,0.0,0.0,4.241077458,3.545968369,0.0,4.880195729,2.843983844,0.0,0.0,3.438292852,4.709842019,3.780310099,7.75828985,1.622930351,2.545968369,5.426264755,0.0,4.98550043,0.23878686,6.363521544,0.0,5.936402378,0.0,6.386121157,0.0,4.963936452,6.898933872,0.650764559,0.0,4.72955277,1.918386234,0.0,0.0,0.695993813,0.070389328,3.695993813,4.881664619,0.056583528,0.0,1.475084883,0.0,0.0,0.97819563,7.795844856,5.147713722,0.056583528,2.464668267,4.165911939,5.524815928,0.333423734,5.813524689,0.0,0.0,5.213736096,0.422233001,5.155425432,5.732811872,3.518535139,4.432291338,0.163498732,3.107687869
ACH-000851,0.263034406,4.546585829,4.616475329,2.310340121,3.6622055,6.04679661,2.869871406,0.0,4.237257771,0.137503524,5.356495988,7.637856547,2.707082992,0.097610797,0.137503524,0.933572638,0.070389328,8.978424465,4.493134922,6.751142325,1.269033146,0.189033824,3.948600847,0.0,5.243364426,5.931210275,0.0,3.099295204,5.780310099,0.0,0.028569152,0.056583528,3.282439805,0.0,2.358958826,0.0,4.966707314,3.125981654,5.646162657,0.111031312,0.028569152,4.554588852,2.565597176,0.0,2.956056652,0.214124805,0.028569152,0.0,2.150559677,5.006298024,4.096767855,3.889473543,1.959770155,2.533563348,5.553360503,0.0,2.833902077,0.014355293,6.803743669,0.189033824,4.839959587,0.0,5.393004257,0.0,4.516015147,5.230741003,0.411426246,0.0,5.8928767,0.0,0.0,0.0,0.070389328,0.014355293,4.168321116,4.787641414,0.014355293,0.0,4.5360529,0.0,0.042644337,2.220329955,7.567956075,3.285402219,0.084064265,3.874796966,3.552131108,6.402074074,0.485426827,5.390942773,0.0,0.097610797,5.369117459,4.868390453,2.739848103,4.121844298,4.000901403,3.397802962,1.22650853,4.436961338
ACH-000485,0.378511623,4.921721947,3.824767853,0.163498732,2.207892852,5.650764559,4.947666157,0.014355293,5.13093087,0.070389328,4.418864577,8.15704371,3.283921772,0.014355293,0.0,2.948600847,0.124328135,8.510408147,3.454175893,4.955591792,0.35614381,2.513490746,5.467931546,5.469560422,3.266036894,6.087887101,0.097610797,3.781359714,5.374343989,0.0,0.014355293,3.097610797,3.135863165,2.845991771,1.0,0.0,4.170726276,2.875780063,5.663913842,0.0,0.0,3.715893371,1.469885976,0.0,2.049630768,0.163498732,0.042644337,0.0,3.868884273,5.189033824,3.326249701,0.659924558,2.726831217,4.761285273,5.412442825,0.0,6.793115555,5.309612772,5.668743189,0.201633861,5.116863758,0.739848103,6.637349411,0.014355293,5.526068812,6.740252994,0.070389328,0.0,5.644721547,0.0,0.028569152,0.163498732,0.084064265,0.0,3.988230223,3.966245873,0.298658316,0.0,2.097610797,0.0,0.014355293,1.761285273,8.234865321,4.185073638,0.0,4.070389328,3.214124805,3.346247774,0.097610797,5.169123281,0.0,0.0,5.408032466,1.3950628,4.379898164,5.45318831,3.950468414,3.809414444,4.28169825,5.517590658
ACH-002459,0.111031312,5.029452886,4.085764554,0.757023247,2.014355293,6.161283075,2.097610797,0.790772038,5.121015401,0.0,4.044394119,8.065712318,4.14974712,0.0,0.056583528,0.056583528,5.897482468,7.138323004,3.866907978,3.349082146,3.300123725,3.331991778,3.794935663,0.422233001,6.053980168,0.98550043,0.0,4.076388069,5.6395216,0.028569152,0.070389328,0.150559677,4.122672719,0.604071324,1.807354922,0.028569152,4.328405659,2.283921772,5.685099172,0.0,0.604071324,3.949534933,2.646162657,0.0,1.778208576,3.784503983,0.0,1.687060688,3.776103988,5.12763328,3.893362211,2.910732662,2.424922088,3.842978832,3.14404637,0.0,5.619413011,0.0,5.986410935,0.014355293,5.742545234,0.0,5.244125943,1.097610797,3.811471031,5.461724992,0.097610797,0.0,5.545968369,2.247927513,0.0,0.0,4.344828497,0.0,3.468583317,4.474436043,0.0,0.0,3.13093087,0.0,1.989139007,0.871843649,8.310067408,5.012121673,0.042644337,5.680324357,4.426264755,3.592158002,0.925999419,4.970853654,0.0,0.0,6.278542382,2.618238656,4.230356745,3.844988157,4.048759312,3.044394119,0.250961574,3.005399988
ACH-001511,0.0,5.841973119,3.289834465,0.555816155,1.682573297,6.74993645,1.673556424,0.963474124,4.111031312,0.111031312,4.825785627,8.621941965,2.321928095,0.056583528,0.014355293,6.212958363,0.887525271,7.139551352,1.782408565,4.901108243,2.15704371,4.955591792,4.418189948,0.137503524,5.996388746,4.919340082,0.028569152,3.451540833,4.634593268,0.0,0.014355293,0.070389328,3.301587647,2.153805336,1.207892852,0.0,6.526851312,3.764473551,6.341985747,0.0,0.0,3.023255352,3.426264755,0.042644337,2.961623328,0.163498732,0.028569152,0.731183242,2.462052319,5.545968369,2.792855352,6.076601849,2.632268215,2.324810603,3.748461233,0.0,5.767919586,0.014355293,6.913009057,0.070389328,5.063502942,0.0,4.790772038,0.0,3.039138394,5.751677946,0.443606651,0.0,4.510961919,1.321928095,0.163498732,0.516015147,0.310340121,0.0,2.961623328,5.431288654,0.0,0.0,2.263034406,0.0,0.659924558,2.056583528,8.382364642,4.075532631,0.176322773,3.166715445,3.9800253,3.263034406,1.831877241,5.04220656,0.0,0.565597176,4.462706751,0.807354922,4.278728213,2.680324357,3.269033146,3.543495883,2.548436625,1.454175893
ACH-001151,0.097610797,5.289834465,4.676380255,1.704871964,2.40599236,5.77452353,3.75595577,0.0,5.663059924,0.124328135,4.994579724,9.554608036,3.129283017,0.056583528,0.422233001,1.372952098,0.056583528,8.274354856,4.089159132,7.852810375,1.580145484,2.961623328,4.685379552,0.014355293,6.567271631,5.912170803,0.014355293,4.584962501,4.006298024,0.014355293,0.084064265,1.23878686,4.912649865,0.333423734,2.543495883,0.0,6.87835751,2.682573297,6.06995989,0.124328135,0.0,3.703765179,2.440952198,0.0,3.871843649,0.310340121,0.0,0.839959587,2.82374936,6.798569004,3.582556003,3.165107985,0.070389328,3.787641414,5.421559945,0.0,4.28169825,0.137503524,7.390512926,0.028569152,4.917909074,0.0,4.723558561,0.014355293,4.574101508,6.736334277,0.333423734,0.0,6.324270572,0.0,0.321928095,0.82374936,1.176322773,0.0,2.66448284,3.508428653,0.014355293,0.0,3.187451054,0.042644337,0.321928095,2.087462841,9.195544459,3.730096466,0.0,3.507160349,4.23878686,4.658211483,1.941106311,5.184677021,0.0,0.014355293,6.287435356,1.124328135,4.531069493,5.503984704,3.758089934,3.314696526,3.255500733,2.277984747
ACH-001433,0.0,5.665620164,3.331991778,0.111031312,2.765534746,5.705148528,0.5360529,0.0,3.051372102,0.150559677,5.581953751,8.615813525,1.432959407,0.137503524,0.056583528,0.35614381,3.948600847,8.117175546,2.459431619,6.78633498,1.815575429,3.323370069,4.204766751,4.172327492,7.384740587,3.021479727,0.0,3.153805336,4.167518504,0.963474124,0.0,0.150559677,3.565597176,0.042644337,2.028569152,0.0,4.760220946,3.061776198,6.054414388,0.028569152,0.176322773,3.499527024,2.087462841,0.014355293,0.056583528,0.137503524,0.084064265,2.15704371,3.148934105,5.266036894,2.555816155,1.137503524,2.150559677,1.389566812,5.952799478,0.0,7.161182282,0.0,7.339048283,0.0,4.358255587,0.042644337,3.988230223,0.0,4.404630684,5.530757457,2.707082992,0.0,5.331991778,3.249445341,1.182692298,0.0,0.176322773,0.0,2.572889668,3.257010618,0.0,0.0,0.333423734,0.028569152,0.097610797,2.451540833,8.450922544,3.001802243,0.0,5.21800615,3.044394119,3.837943242,0.516015147,4.928370323,0.0,0.0,5.72628629,0.575312331,4.35473424,3.607626221,3.303050085,3.204766751,2.111031312,2.039138394
ACH-000468,0.056583528,4.383358695,4.349082146,0.014355293,3.601696516,5.871350841,2.613531653,0.678071905,5.089159132,0.0,5.019701914,8.023588039,3.690417096,0.0,0.0,0.22650853,1.613531653,9.266950474,2.865918815,7.052568051,3.257010618,3.407352751,6.416333089,0.097610797,5.445925299,5.661635602,0.0,3.919340082,5.347665656,0.014355293,0.042644337,2.671293372,3.189033824,0.189033824,3.529820947,0.014355293,6.014801602,2.901108243,5.936402378,0.0,0.014355293,3.201633861,2.64385619,0.0,5.045705065,0.378511623,0.0,0.545968369,3.283921772,6.566967329,3.475084883,4.621758857,3.297191417,3.638073837,3.570462931,0.0,5.697384631,0.0,6.577579888,0.0,6.496654083,0.0,4.801676029,0.0,4.295723025,6.510645504,0.150559677,0.0,5.802968651,0.0,0.641546029,0.0,0.678071905,0.0,3.22342255,4.275007047,0.0,0.0,3.925049965,0.0,0.0,1.90303827,8.64659471,4.04701482,0.0,4.194559886,4.359661722,4.580145484,0.263034406,5.927422429,0.0,0.028569152,6.634157606,1.604071324,4.679198571,5.684818738,3.231125158,4.59812696,1.327687364,5.244506551
ACH-000549,0.014355293,5.587964989,3.731183242,0.042644337,1.575312331,6.467442524,1.545968369,0.124328135,4.416839742,0.014355293,4.450881315,6.989706707,2.568032105,0.0,0.097610797,5.765534746,0.925999419,7.972807514,2.87774425,4.163498732,0.59454855,5.6923714,4.361768359,0.014355293,6.054631449,5.747118816,0.35614381,4.059182199,5.411765185,0.042644337,0.014355293,1.22650853,3.350497247,0.189033824,1.448900951,0.014355293,3.452858965,3.414135533,5.334496768,0.014355293,0.0,3.379898164,2.538538164,0.0,4.465974465,0.669026766,0.0,0.0,2.746312766,5.394033895,5.34091827,7.310340121,2.260025656,2.124328135,5.563463237,0.0,7.977394419,0.137503524,6.675392543,0.014355293,5.068670811,0.0,6.666756592,0.0,3.996388746,5.762348816,0.422233001,0.028569152,5.316869805,1.111031312,0.0,0.0,1.952333566,0.0,4.051372102,5.181897643,0.014355293,0.0,2.40599236,0.0,0.0,0.956056652,6.989479654,4.542877099,0.056583528,2.715893371,4.272023189,3.422233001,0.739848103,5.846994687,0.0,0.0,5.177917792,2.23878686,4.909773104,4.840463234,3.221877081,3.498250868,2.531069493,2.786596362
ACH-001542,0.070389328,4.843983844,3.5360529,0.0,2.572889668,6.263597849,2.176322773,0.0,2.881664619,0.070389328,4.658782734,7.729892604,1.910732662,0.0,0.084064265,4.169925001,0.948600847,8.003096215,4.202417722,3.422233001,0.485426827,3.206330648,4.274261661,0.014355293,5.879950768,4.798569004,0.0,2.742006211,3.426264755,0.014355293,0.0,2.204766751,2.95419631,0.0,1.752748591,0.0,4.46727948,2.575312331,5.488322191,0.0,0.070389328,2.95419631,0.739848103,0.0,1.726831217,0.40053793,0.0,0.0,1.98550043,5.842978832,2.615887074,5.860466259,1.207892852,1.384049807,3.527320608,0.0,4.263034406,0.0,6.861583232,0.014355293,6.04679661,0.0,4.779785005,0.0,3.269033146,6.428276414,0.056583528,0.0,5.000901403,1.855989697,0.0,0.0,0.0,0.0,2.523561956,3.758089934,0.0,0.0,1.464668267,0.0,0.0,1.214124805,8.401690191,3.09592442,0.0,1.485426827,2.702657543,3.182692298,2.967168608,4.642701572,0.0,0.014355293,5.969933275,1.014355293,4.557042415,4.09000653,2.776103988,2.56315813,0.485426827,1.944858446
ACH-001626,0.22650853,5.511278265,4.310340121,0.389566812,2.438292852,7.299116416,2.90303827,0.0,4.493775408,0.275007047,5.027684877,7.773732651,3.324810603,0.0,0.056583528,2.693765712,3.121015401,8.566777108,5.086189313,4.388189537,0.757023247,4.030336078,5.026357447,0.124328135,5.470536865,5.527633387,0.014355293,3.486714373,4.987775616,0.0,0.0,0.695993813,2.855989697,0.782408565,1.321928095,0.014355293,5.733625498,2.883620816,5.785812075,0.0,0.0,3.679198571,2.424922088,0.0,4.504620392,0.765534746,0.097610797,0.028569152,2.582556003,6.389394724,3.12763328,6.552131108,3.87774425,2.432959407,4.700994494,0.0,5.502712486,0.070389328,6.530289278,0.028569152,5.483170853,0.0,4.125981654,0.0,3.513490746,6.159871337,0.485426827,0.0,5.62497818,0.464668267,0.150559677,0.0,0.378511623,0.0,3.486714373,3.925049965,0.0,0.0,2.500802053,0.084064265,0.189033824,2.150559677,8.13627343,4.654779217,0.028569152,2.841973119,3.300123725,4.034743949,1.914564523,5.413458688,0.0,0.40053793,5.393004257,1.298658316,4.950468414,3.724650272,2.599317794,3.896271849,0.176322773,2.939226578
ACH-001605,0.641546029,6.116655862,4.557042415,0.056583528,2.817623258,6.349082146,4.5360529,0.0,5.368419155,0.0,6.231701199,8.801288017,6.653776599,0.0,0.0,0.23878686,3.742006211,8.105908509,5.133399125,3.289834465,1.214124805,2.831877241,6.14547367,1.438292852,4.98550043,1.021479727,0.0,3.675815931,4.575917361,0.028569152,0.189033824,0.0,4.57167681,4.777682717,2.316145742,0.0,7.132062678,2.275007047,6.66860138,0.0,0.124328135,3.089159132,1.974529312,0.0,2.87774425,2.957914599,0.201633861,0.831877241,3.243364426,6.678916987,2.720278465,3.748461233,1.769771739,4.018812186,0.0,0.0,6.170525999,0.545968369,6.913846824,0.189033824,6.253043795,0.028569152,4.541019153,0.0,4.363171077,5.874551087,0.250961574,0.0,5.352617299,0.0,3.683696454,0.0,0.90303827,0.0,2.927896454,5.077242999,0.0,0.0,2.247927513,0.0,0.176322773,2.419538892,8.710978583,3.763411574,2.241840184,5.311430456,3.988230223,3.781359714,1.269033146,5.265661925,0.0,0.0,6.100557221,2.408711861,5.71781349,0.475084883,3.464668267,3.989139007,3.313245852,2.523561956
ACH-000331,0.028569152,4.94673086,4.66448284,0.028569152,3.350497247,5.514753498,1.384049807,0.0,4.027684877,0.485426827,6.454011343,8.269547501,2.378511623,0.014355293,0.0,0.275007047,4.538538164,8.305286574,5.324090516,8.409051439,1.718087584,4.085764554,5.662490364,0.070389328,6.922316799,5.966245873,0.0,4.768184325,5.60496087,0.124328135,0.042644337,0.659924558,4.334139179,5.767389962,3.037382222,0.070389328,5.708463165,3.857980995,7.069852511,0.014355293,0.0,4.162693432,2.286881148,0.0,3.174725988,0.516015147,0.0,0.163498732,2.689299161,6.45532722,4.914564523,3.976363636,1.847996907,1.682573297,3.270528942,0.042644337,7.273236126,0.0,6.422737587,0.454175893,7.158256229,0.0,6.049630768,0.0,4.837438715,6.329841177,0.070389328,0.0,7.001351893,0.070389328,0.378511623,0.0,0.275007047,0.0,3.627606838,4.401903472,0.028569152,0.0,3.148934105,0.0,0.214124805,2.606442228,8.903008133,5.197314999,0.163498732,3.586164246,4.698774109,4.557655155,0.35614381,6.287804709,0.0,0.056583528,6.971313624,0.214124805,3.604071324,6.087674987,4.378511623,4.319039816,0.137503524,0.014355293
ACH-000554,0.084064265,7.327777171,4.855989697,0.056583528,3.240314329,7.316507819,0.432959407,0.0,4.778208576,0.0,5.350143602,9.3842873,2.604071324,0.0,0.176322773,5.200457271,5.187451054,9.657425643,4.919340082,6.661920579,0.956056652,2.021479727,3.753818443,0.014355293,6.071676874,5.093813673,0.056583528,4.390254956,5.751945682,0.097610797,0.014355293,0.084064265,4.50779464,0.22650853,2.339137385,0.014355293,6.260778432,4.300855871,6.265661925,1.007195501,0.084064265,4.947666157,3.450221496,0.0,1.333423734,0.028569152,0.0,0.0,1.871843649,4.999098034,4.21800615,2.881664619,3.016139703,1.618238656,4.932628157,0.0,8.381888983,0.0,7.722466024,1.286881148,5.760220946,0.028569152,4.648465443,0.124328135,3.666756592,6.298291731,0.23878686,0.070389328,5.051807107,0.028569152,0.0,0.310340121,0.163498732,3.812498225,4.148120631,4.280213996,0.344828497,0.0,4.264536431,0.0,0.028569152,2.87774425,9.562433244,3.917431755,3.862947248,3.447579197,4.957450336,5.456149035,0.23878686,6.119563684,0.0,0.042644337,5.064796646,2.56315813,3.629939409,5.847746417,4.069530325,4.159467729,4.157852169,4.682573297
ACH-000511,0.056583528,4.979110755,4.69265037,0.189033824,3.648465443,6.102028179,3.295723025,0.0,5.993447932,0.042644337,5.817879032,8.339404658,3.297191417,0.0,0.070389328,0.111031312,5.025028794,8.315602457,4.305240966,5.918386234,3.679198571,5.048323387,4.845991771,0.0,7.475328123,5.696272084,0.0,4.253232939,6.391630262,0.056583528,0.650764559,0.50589093,3.769771739,4.440952198,2.247927513,0.042644337,6.047887329,2.608809243,6.609695873,0.0,0.0,3.934516502,2.865918815,0.0,3.565597176,1.416839742,0.0,3.858975614,2.904965719,6.776498832,2.885574364,4.480911346,2.6622055,2.684818738,3.016139703,0.0,6.463524373,0.111031312,6.723012396,0.028569152,6.793895883,0.0,6.543341212,0.0,5.025028794,5.945326777,0.150559677,0.0,6.096767855,0.056583528,1.097610797,0.0,2.084064265,0.014355293,3.529820947,4.418864577,0.0,0.0,2.925999419,0.0,0.411426246,2.244887059,8.378554973,4.154615611,0.0,3.347665656,4.726831217,3.736604875,0.575312331,6.212958363,0.014355293,0.0,6.187253086,2.025028794,4.880685525,5.202417722,4.247168,4.982765463,0.5360529,3.574101508
ACH-000790,0.584962501,5.117695043,5.341985747,0.910732662,3.016139703,6.686500527,3.697106574,0.014355293,4.870857864,0.0,5.807097275,8.277984747,2.904965719,0.0,0.124328135,0.042644337,2.339137385,8.670620845,5.553053253,5.702657543,0.773996325,1.14404637,5.221877081,0.028569152,5.295723025,5.945560886,0.014355293,4.03562391,4.28169825,0.659924558,0.713695815,0.056583528,3.912649865,0.028569152,3.360364277,0.056583528,5.841218374,3.600507645,6.646018611,0.495695163,1.014355293,4.487357715,4.116863758,0.014355293,2.386810946,0.475084883,0.35614381,0.0,3.145677455,5.775313975,4.851499202,2.185866545,3.058316496,3.541019153,3.781359714,0.0,7.150255021,0.378511623,7.627971551,0.669026766,5.72955277,0.0,4.59454855,0.0,6.486714373,6.551362204,6.553053253,0.0,6.282439805,4.90833257,0.028569152,0.084064265,0.150559677,0.0,3.46727948,5.175923742,0.298658316,0.014355293,3.884597921,0.028569152,0.575312331,2.639232163,9.698079537,3.122672719,0.263034406,6.147510225,4.207892852,4.699884729,2.10433666,4.507160349,0.014355293,0.189033824,7.474192653,4.177917792,6.086189313,4.695993813,4.364572432,3.308885057,4.450881315,3.35473424
ACH-000039,0.111031312,5.792074462,5.480265122,0.042644337,3.393690764,5.723831566,1.90303827,3.030336078,3.881664619,1.150559677,6.557042415,8.229203358,3.09085343,0.042644337,0.0,0.070389328,0.189033824,7.707152032,4.769771739,4.873813198,2.025028794,0.443606651,4.200064862,0.485426827,5.243364426,5.933572638,0.0,4.824258697,6.606886339,3.246408087,3.650764559,0.367371066,4.757023247,1.695993813,3.288358562,0.042644337,6.132165525,4.213347282,6.471024839,0.189033824,0.250961574,4.078951341,1.769771739,0.0,2.493134922,0.014355293,0.097610797,0.014355293,3.272023189,6.324090516,4.797012978,2.176322773,3.207892852,1.49057013,3.813524689,0.0,9.550535175,0.111031312,8.931269381,1.097610797,6.129901182,0.014355293,6.136683578,0.0,5.584661908,5.795455272,0.333423734,0.014355293,6.152791852,3.882643049,0.111031312,0.0,0.097610797,0.014355293,5.606442228,4.280956314,0.097610797,0.014355293,3.615887074,0.014355293,0.070389328,3.887525271,9.050147946,6.424922088,3.008988783,3.420886575,5.430285273,4.028569152,1.495695163,5.511594542,0.0,0.176322773,6.412273445,3.007195501,4.743084056,2.010779839,4.627606838,3.436961338,0.704871964,1.739848103
ACH-000325,0.910732662,6.187846909,4.251719093,0.98550043,2.939226578,5.955591792,3.816599707,0.0,5.403608584,0.028569152,5.18070484,8.034578897,4.583759754,0.028569152,0.070389328,2.959770155,0.40053793,8.722261082,4.784503983,2.301587647,0.378511623,2.803227036,5.600210274,0.807354922,4.62058641,6.546277132,0.163498732,4.404630684,5.21800615,0.084064265,0.0,4.931210275,4.205548911,5.135863165,2.857980995,0.028569152,4.29130886,3.599317794,6.045705065,0.0,0.0,3.919340082,2.592158002,0.0,3.114367025,0.411426246,0.028569152,0.0,3.334854269,5.10349764,3.995484519,1.333423734,3.270528942,3.481557281,5.682292371,0.0,5.76897825,3.211012193,7.028679649,0.214124805,5.23610989,0.014355293,5.737957106,0.0,4.89917563,6.365447589,0.475084883,0.0,6.382840144,0.084064265,0.0,0.298658316,1.286881148,0.014355293,3.679198571,4.328405659,0.097610797,0.0,2.347665656,0.014355293,0.124328135,2.266036894,8.239932613,5.752213368,0.0,4.7322692,4.162693432,4.644433152,3.619413011,5.350497247,0.0,0.0,5.71616783,2.648465443,4.74899785,6.330199833,4.078097423,4.168321116,4.440287821,4.947666157
ACH-001212,0.056583528,6.138527801,4.98458935,1.244887059,2.885574364,5.683415747,3.66448284,0.0,5.755421735,0.0,6.115407855,7.373648211,3.998195503,0.084064265,0.0,0.0,1.709290636,7.953672657,3.735522177,3.378511623,1.286881148,5.407012774,4.864433796,1.084064265,6.925643447,5.905928478,0.0,5.043081982,6.995597578,0.0,0.82374936,0.0,4.751142325,0.0,2.378511623,0.0,4.941106311,2.922197848,6.211012193,0.014355293,1.286881148,3.839959587,0.992768431,0.0,0.176322773,0.298658316,0.070389328,0.189033824,3.628773595,5.495695163,4.278728213,1.726831217,3.044394119,4.22881869,6.485748821,0.0,7.632995197,0.0,6.115615931,0.0,6.095713484,0.0,6.318859106,0.0,5.799087306,5.469885976,1.956056652,0.0,5.634012356,0.042644337,0.070389328,0.0,0.070389328,0.0,3.943921327,4.11353382,0.0,0.0,2.353323291,0.0,0.0,3.249445341,7.807870078,3.217230716,0.028569152,6.080231272,4.954661621,5.051372102,0.0,5.653060017,0.0,0.0,6.818006902,0.201633861,4.561326136,5.918624756,4.666756592,3.22342255,1.15704371,1.726831217
ACH-000137,0.22650853,6.245267467,4.489286023,0.163498732,2.87774425,6.712458217,3.09085343,0.028569152,5.912889336,0.23878686,6.609991295,8.513293341,3.841973119,1.021479727,0.042644337,0.176322773,3.820689561,8.101030192,5.286141873,4.340562269,3.303050085,5.177917792,0.545968369,0.014355293,6.199672345,5.230356745,0.028569152,4.854993017,6.7977912,0.028569152,0.956056652,0.0,4.135863165,0.111031312,2.475084883,0.0,5.970393538,3.410069692,7.637711669,0.298658316,0.014355293,4.162693432,3.017921908,0.0,1.220329955,2.269033146,0.014355293,0.495695163,3.349082146,6.641401521,3.275007047,6.305970521,3.896271849,4.574101508,2.543495883,0.028569152,3.541019153,0.275007047,7.587364991,0.176322773,5.787902559,0.0,5.901832306,1.545968369,4.843481425,6.297558281,1.042644337,0.014355293,5.478324711,0.871843649,0.879705766,0.0,1.14404637,0.070389328,4.01346226,5.211790976,0.028569152,0.014355293,4.365972428,0.0,0.176322773,0.042644337,8.777912804,5.828834649,0.454175893,5.541019153,4.334854269,4.583158004,2.080657663,5.686220365,0.0,0.575312331,6.407862567,3.075532631,4.7382274,5.273142859,3.807354922,3.361768359,0.176322773,3.607626221
