Sample_ID,TTC9B,C4orf3,ING5,GNG7,LIN9,RNF167,TCF7,EN2,MAPKAPK3,AHSG,LSM10,DAD1,UAP1L1,PDCD1,REN,ITGB6,RFTN1,ATP5F1C,LRP8,DUSP1,CNIH3,DDX60L,HPS1,IL33,HCFC1R1,STXBP2,UGT2B15,TMEM184C,ATN1,TMEM119,FREM1,AADAC,L3MBTL2,RFLNA,BRCA2,ACTL7B,MRPS6,ZC3H3,POP4,TPO,PCDHA7,COG2,BRICD5,ATXN3L,PYROXD2,GPR68,PKD2L1,ROBO4,ZNF197,TTC1,FAM118A,COL7A1,ZNF10,PGPEP1,SIGIRR,FAM187B,CRIP2,ANXA13,ELOC,RNF148,TNPO1,CCR6,MFSD10,NME8,TCF12,PDCD10,RUNDC3A,MAP3K19,AATF,HOXD8,C1QTNF5,SCGB2A1,HLA-DRB5,TDRD1,ZXDC,STK19,ISX,ARSF,CPEB4,CCR9,DRD2,SLC25A33,NEDD8,SIPA1L1,CTNND2,PCBP4,KANSL3,RCCD1,FABP6,MOB1A,NEUROD4,MAGEB6,ADSL,PDE4D,C11orf49,ENOSF1,AKAP8,FAM199X,FBXL16,MANSC1
ACH-000535,1.35062659,0.856919189,0.87100023,0.851047637,0.892851013,0.857147177,0.893593711,1.440868454,0.889043461,0.852445491,1.135790878,1.070689749,1.158416923,0.87100023,0.911988017,0.856268168,0.829794631,0.84984999,1.135790878,0.863431774,0.892851013,1.212663378,0.869343002,0.752006593,1.151822913,0.851047637,0.889830821,0.476185806,1.098749686,0.810047335,1.018568478,1.157516846,0.881555983,1.072447386,1.138398625,1.141874077,0.834958492,1.150825048,1.35062659,0.534790744,0.863431774,0.892851013,1.151822913,0.481766238,0.869343002,1.092495795,0.869343002,1.122979324,0.835374242,0.863431774,0.863475009,0.843339714,1.072447386,0.876598458,0.855606325,1.35062659,1.128926118,1.115774786,1.191096555,1.598299134,0.935552569,0.437235513,0.853894612,1.123745347,1.154327484,1.172204721,0.863973677,0.897397718,0.857147177,0.893781187,1.155813963,1.137316767,0.852541419,1.160309068,1.101927765,0.852541419,0.881555983,0.481766238,0.863431774,0.835374242,1.28212763,1.148544453,1.105385973,1.134124244,1.418324371,0.882955877,0.875726778,1.159364954,0.863431774,0.875726778,1.053105814,0.481766238,0.881555983,0.911315361,1.143263031,0.873734527,0.851047637,0.824985375,1.151822913,1.15307503
ACH-001402,1.133009152,0.746028136,0.912485244,0.929360328,1.110460107,1.197255372,1.14042886,1.328774384,1.0128588,0.956422206,0.965398166,0.88708806,1.112267058,0.912485244,1.110460107,0.907869144,1.0128588,0.90578838,0.965398166,1.14042886,1.110460107,0.746028136,0.917104032,0.928867466,0.747364678,0.929360328,0.742834001,0.746028136,1.419215124,1.078966963,0.928867466,0.956422206,0.927566882,1.078966963,0.898416128,1.112267058,0.993131926,1.13727968,0.903844183,1.083378288,1.14042886,1.110460107,0.747364678,1.295256556,0.917104032,0.88708806,0.917104032,0.930604232,1.0128588,1.14042886,0.927566882,1.0128588,1.078966963,0.903844183,0.95822054,0.903844183,0.88708806,1.116976196,1.116976196,1.310885537,1.14042886,1.17822395,0.742834001,1.13617563,0.932697972,0.956422206,0.983392206,0.907869144,0.946310273,0.907869144,0.930604232,0.94606256,1.131643619,0.917104032,0.956422206,1.131643619,0.927566882,1.295256556,1.14042886,1.0128588,0.930604232,0.965398166,0.88708806,0.88708806,1.452833591,1.0128588,0.907869144,0.932697972,1.14042886,1.083378288,1.078966963,1.295256556,0.927566882,1.14042886,0.918065949,0.909012012,0.920393248,1.144607633,0.747364678,1.419215124
ACH-000862,0.927944444,0.69666492,0.92335285,0.919136012,0.932257633,0.678852104,0.938625704,1.124047849,0.672119343,1.162027878,0.932257633,1.382790716,1.207380937,0.92335285,0.932257633,0.92335285,0.649667108,0.684387901,0.932257633,0.938625704,0.932257633,1.115724163,0.684387901,1.226310403,1.110918106,0.919136012,0.69666492,1.115724163,1.038520408,1.019515738,1.226310403,1.162027878,0.795237265,1.019515738,0.922163094,1.207380937,1.006653271,0.938197721,0.927944444,0.92335285,0.938625704,0.932257633,1.110918106,0.673409991,0.684387901,1.369851692,0.684387901,1.113099749,0.672119343,0.938625704,0.795237265,0.672119343,0.665666761,0.927944444,1.115982143,0.927944444,1.02194592,0.938197721,0.938197721,1.124047849,0.934396923,0.677862903,1.103187133,1.124047849,1.112915328,1.162027878,1.020555381,0.92335285,1.020555381,0.92335285,1.113099749,1.115982143,1.121432641,0.684387901,1.162027878,1.121432641,0.795237265,0.673409991,0.938625704,0.672119343,1.113099749,0.919957059,1.382790716,1.369851692,0.934396923,0.672119343,0.92335285,1.27576828,0.938625704,0.92335285,1.038520408,0.673409991,0.795237265,0.934396923,1.115982143,1.10824598,0.919136012,0.668300945,1.110918106,1.038520408
ACH-000545,1.152678833,0.945872597,0.879584231,0.856492895,1.127728701,0.870528508,0.957215352,0.86981652,0.867664571,1.039254423,1.047281764,1.102842942,1.187644419,0.879584231,1.089975783,0.94808457,0.978867576,0.914626799,1.047281764,0.905540821,1.127728701,1.318711789,1.127117024,0.977347185,0.895578886,0.856492895,0.956765878,0.945872597,0.913141167,1.089014228,0.977347185,1.306509781,1.050139077,0.89883337,0.911154276,1.314502984,0.911431036,1.351509404,1.152678833,1.013842781,0.957215352,1.127728701,0.895578886,0.707929022,1.127117024,0.991295419,1.127117024,0.952642239,0.867664571,0.957215352,1.050139077,0.867664571,1.0830752,0.856492895,0.820129597,1.152678833,0.991295419,1.457548735,1.141579908,0.947538938,0.933210379,0.663671417,0.885645803,1.34200836,1.088600415,1.319180941,1.066252698,0.945188473,1.066252698,0.94808457,0.90065557,1.059734122,0.897027256,1.127117024,0.925211965,0.897027256,1.050139077,0.665300564,0.905540821,0.867664571,0.90065557,1.038927922,1.102842942,1.073453673,1.321650612,0.867664571,1.063674987,1.373733869,0.957215352,1.010694849,1.090330015,0.704552486,1.050139077,0.767064544,0.906965301,0.944058971,0.856492895,0.72285783,0.895578886,0.952333919
ACH-000851,0.90085433,0.901172506,0.872328484,0.878927084,1.262013931,0.879940791,0.894613165,0.913986536,0.888089274,0.875435145,0.89473147,0.907942937,1.204829705,0.872328484,1.262013931,1.158020083,0.8953375,1.394107328,0.89473147,1.207131497,1.262013931,0.901172506,1.162352586,0.510874019,0.881052233,0.878927084,0.901172506,0.901172506,1.180143724,0.872611648,0.510874019,1.19757682,0.881241915,0.872611648,0.894898318,1.204829705,1.074949061,1.388435674,0.881561013,1.172515139,0.894613165,1.262013931,0.881052233,0.481486098,1.162352586,0.879489744,1.162352586,0.891454989,0.888089274,0.894613165,0.881241915,0.888089274,0.872611648,0.881561013,0.909813943,0.881561013,0.879489744,1.524479984,1.379800041,0.889840948,1.177355745,0.876921799,0.901172506,1.257089784,1.006503593,0.875435145,0.872494109,0.880513059,1.180021933,1.158020083,0.891454989,0.891454989,1.194070956,1.162352586,1.19757682,1.194070956,0.881241915,0.481486098,1.207131497,0.888089274,0.891454989,0.89473147,0.910121289,0.879489744,1.770699009,0.888089274,0.880513059,1.605897722,0.894613165,1.173703342,1.171210962,0.481486098,0.881241915,0.902386495,0.891454989,0.506747734,0.881561013,0.596222929,0.881052233,1.197755051
ACH-000485,0.913138822,0.88941614,0.893608486,0.911936478,0.900835753,0.898310449,0.890060083,1.255667082,0.966969006,1.465978128,0.903342432,1.420194519,1.08363601,0.893608486,0.900835753,0.896370884,1.473437797,0.88913087,0.900835753,0.903555582,0.900835753,0.88941614,1.097061758,1.079472083,0.899337956,0.911936478,0.88941614,0.88941614,1.096513873,1.096513873,1.079472083,1.465978128,0.895172442,2.900783699,0.88949069,1.08363601,0.89637181,1.094378391,0.913138822,0.851861175,0.890060083,0.900835753,0.899337956,0.65340246,1.097061758,1.264161821,1.097061758,1.093621479,1.472300988,0.903555582,0.895172442,0.98311004,0.965609427,0.913138822,1.101425781,0.913138822,1.264161821,1.094378391,1.094378391,1.255667082,0.891048055,0.660397941,0.883956001,1.255667082,1.097911366,1.465978128,1.181770802,0.88901126,1.181770802,0.896370884,1.093621479,1.101425781,0.967220077,1.097061758,1.465978128,0.967220077,0.895172442,0.65340246,0.903555582,1.472300988,1.093621479,0.890387937,1.420194519,1.086269456,0.891048055,0.966969006,0.88901126,1.097911366,0.903555582,0.90043502,1.096513873,0.65340246,0.895172442,0.891048055,1.101425781,0.934387865,0.911936478,0.65340246,0.899337956,1.096513873
ACH-002459,1.091312512,0.8429414,1.052210329,1.015554457,1.272110462,0.806695765,1.081667168,1.060040596,1.046653257,1.132437465,0.82670087,1.079757106,1.102643622,1.052210329,1.099171939,1.115800637,1.303018265,0.823045555,0.82670087,1.081667168,1.272110462,0.8429414,0.823045555,0.827578379,1.110124607,1.067974037,0.822926005,0.8429414,1.08283182,1.066836896,0.827578379,1.132437465,1.041677643,1.066836896,0.924708368,1.102643622,0.823220774,1.074263151,1.140038306,1.083837781,1.081667168,1.254234937,1.110124607,0.43408875,0.823045555,1.079757106,0.823045555,0.820982402,1.046653257,1.081667168,1.047326667,1.046653257,1.066836896,1.072197749,1.112509996,1.053227565,1.076235017,1.074263151,1.074263151,1.060040596,1.081667168,0.837240842,0.822926005,1.13647052,0.942542303,1.132437465,1.093703851,1.062995504,1.093703851,1.02885389,0.820982402,1.112509996,1.081165577,0.823045555,1.167981553,1.515244232,1.041677643,0.43408875,1.081667168,1.046653257,0.820982402,0.830583961,1.079757106,1.079757106,1.270222245,1.046653257,1.083837781,0.919237318,1.081667168,1.083837781,1.066836896,0.43408875,1.041677643,1.081667168,1.112509996,0.857311141,1.072197749,0.43408875,0.810413448,1.08283182
ACH-001511,0.862335215,0.892095387,0.670777836,0.633645643,0.890183018,1.072601593,0.905525904,0.857174951,0.647027847,1.043738554,0.894286959,1.078664705,1.336978509,0.670777836,0.890183018,0.973466084,0.647027847,0.617128399,0.894286959,0.886244624,0.890183018,0.892095387,1.026855901,0.645215606,1.312622702,0.621587712,1.073986752,0.892095387,1.323251799,1.075781898,0.645215606,1.043738554,0.817514569,1.075781898,0.660233041,1.336978509,1.062778632,1.420187629,0.834882479,0.978329244,0.886244624,0.839561321,1.223609673,1.544750022,1.026855901,1.078664705,1.026855901,1.073730802,0.647027847,0.886244624,0.817514569,0.647027847,1.075781898,0.869519531,1.073730802,1.030667682,1.084776186,1.420187629,1.05440516,0.857174951,0.861650158,1.268297761,0.878126212,1.241803273,1.012848711,1.043738554,0.652617573,0.973466084,0.649007491,0.973466084,1.073730802,1.073730802,1.292696586,1.026855901,1.043738554,1.01317759,0.908886741,1.544750022,0.886244624,0.647027847,1.073730802,0.894286959,1.078664705,1.078664705,2.005032795,0.647027847,0.978329244,1.012848711,0.886244624,0.978329244,1.048726032,1.268695498,0.817514569,0.878793873,1.073730802,0.631083754,1.051367109,1.437791055,1.306662882,1.323251799
ACH-001151,1.088932093,0.894505498,1.159071711,1.088932093,0.879381573,0.868457133,1.401499255,1.109231164,0.912490868,1.455259305,0.861221244,1.167325159,0.841318155,1.159071711,1.10817253,1.158400364,0.925560432,0.874306132,0.875895147,1.38498843,0.879381573,0.762794086,0.874306132,1.174730778,1.129033585,1.088932093,0.865208906,0.894505498,0.892416402,0.843761192,0.53834358,0.936215031,1.675986356,1.163890083,0.939802293,0.885238038,0.875597104,1.395073358,1.088932093,1.19778551,1.38498843,0.879381573,1.129033585,0.510511213,0.874306132,1.377121331,0.874306132,1.16846665,0.912490868,1.38498843,0.852793098,0.912490868,0.829528729,1.088932093,1.155906013,1.088932093,1.333718511,1.413421421,1.430600222,1.244916024,0.829575082,0.87296933,0.8483779,1.306942901,1.187572054,1.494162518,1.166412821,1.214980193,1.403968998,1.145267721,1.16846665,1.157324859,0.877718227,0.874306132,0.916762075,0.877718227,0.818746385,0.510511213,1.38498843,0.912490868,1.16846665,0.856275777,1.33797498,1.34468399,1.15773865,0.924721145,1.186184764,1.190903789,1.38498843,1.186184764,0.860086768,0.510511213,0.895348135,0.887686668,1.140465468,1.234937895,1.088932093,0.510511213,1.129033585,0.896611544
ACH-001433,1.031629291,0.879014683,0.886841902,1.031629291,1.070707038,0.625637385,1.07570096,1.069539662,1.062778632,1.062778632,1.057391499,0.871604088,1.049615366,0.886841902,1.070707038,0.886811136,1.062778632,1.051471128,1.057391499,1.07570096,1.070707038,0.879014683,1.051471128,1.049615366,1.043593865,1.031629291,0.879014683,0.879014683,0.618915179,1.046816294,1.049615366,1.062778632,0.846279118,1.046816294,1.070433054,1.049615366,0.639042936,1.413900522,1.031629291,0.886811136,1.07570096,1.070707038,1.043593865,1.00616361,1.051471128,0.871604088,1.051471128,1.062755695,1.062778632,1.07570096,0.846279118,1.062778632,1.046816294,1.031629291,1.062755695,1.031629291,0.849275879,1.413900522,1.400918878,1.061926032,1.07570096,0.879793315,0.879014683,1.664964766,1.061130134,1.062778632,1.061622835,0.886811136,1.061622835,0.886811136,1.062755695,1.062755695,0.876478251,1.051471128,1.062778632,0.876478251,0.846279118,1.00616361,1.07570096,1.062778632,1.062755695,1.053602723,0.871604088,0.871604088,1.07570096,1.062778632,0.886811136,1.222297853,1.07570096,0.886811136,1.046816294,1.00616361,0.846279118,1.07570096,1.062755695,1.058607082,1.031629291,0.598512133,1.043593865,0.618915179
ACH-000468,0.912125778,0.598312495,0.928787239,0.842524204,1.176407666,0.99185363,1.002634401,1.118730282,0.976634824,1.146446638,0.998039833,0.996304745,1.295555215,0.928787239,0.84936131,0.97510556,1.009827244,1.2218425,0.998039833,1.002634401,1.176407666,0.578648669,1.2218425,0.538235208,0.89569127,0.872828605,0.598312495,0.926242959,1.322166008,0.915363217,0.538235208,1.146446638,0.924726351,0.915363217,1.249111456,1.015528178,0.873091456,1.426805755,0.912125778,0.896833734,1.002634401,0.842752028,0.89569127,0.531328772,1.2218425,0.998145693,1.2218425,0.996951727,0.976634824,1.002634401,0.924726351,0.976634824,0.915363217,0.872828605,0.974479297,0.912125778,0.998145693,1.426805755,0.924419741,1.118730282,1.289073102,0.995651075,0.990486078,1.57732531,0.838288328,1.146446638,0.997048026,0.97510556,0.997048026,0.97510556,0.996951727,1.007357164,0.991620477,1.2218425,1.137988279,0.991620477,0.945765364,0.531328772,1.002634401,0.976634824,0.996951727,0.974194992,0.996304745,0.998145693,2.10271608,0.976634824,1.065583591,0.838288328,1.002634401,0.988494249,0.915363217,0.531328772,0.924726351,1.289073102,1.007357164,1.445375615,0.872828605,0.633149938,0.89569127,1.322166008
ACH-000549,0.705498418,0.809997499,0.892585245,0.68205061,0.890717722,0.902010832,1.030316487,0.897034664,0.789802652,1.139941016,1.069275302,0.673423045,1.477440145,0.892585245,0.890717722,0.892585245,0.793327444,0.875607568,1.069275302,1.036043288,0.890717722,0.809997499,0.887388017,0.614271147,0.909768572,0.68205061,0.809997499,0.809997499,1.375484132,1.042600464,0.614271147,1.139941016,0.904130988,1.042600464,0.916071386,1.477440145,0.657682893,1.228254753,0.705498418,1.091304022,0.798591036,0.890717722,0.909768572,0.661249399,0.887388017,1.357604938,0.887388017,1.099548432,0.789802652,1.036043288,0.904130988,0.789802652,1.042600464,0.705498418,1.107396411,0.705498418,1.357604938,1.228254753,1.228254753,0.897034664,1.030316487,0.884749724,0.819408308,1.135572381,1.066146123,1.139941016,1.120790812,0.892585245,1.120790812,0.892585245,1.099548432,1.107396411,0.903283333,0.887388017,1.139941016,0.903283333,0.904130988,0.661249399,1.036043288,0.789802652,1.099548432,1.069252271,0.673423045,1.352119429,1.090946925,0.789802652,1.089297759,1.066146123,1.036043288,1.091304022,1.042600464,0.661249399,0.904130988,1.030316487,1.107396411,0.93229095,0.68205061,0.661249399,0.909768572,1.375484132
ACH-001542,0.795913788,0.796816066,1.032852745,0.782945015,1.039402296,1.045607863,1.078596257,1.107364259,0.797007055,1.24921631,1.024038489,1.063060154,1.291494959,1.032852745,1.072432701,1.073504581,0.790514937,0.783714254,1.289762664,1.078596257,1.039402296,1.032750497,1.28736584,1.045444955,1.067160963,0.782945015,0.98319157,0.777387114,0.776624643,1.039089111,1.045444955,1.24921631,1.005753427,1.039089111,1.055126567,1.278506675,0.794523061,1.118466486,0.795913788,0.772236156,1.078596257,1.032723402,1.067160963,0.402633138,1.28736584,1.063060154,1.28736584,0.779318508,1.101989722,1.078596257,1.005753427,0.797007055,1.083005508,0.795913788,1.349415417,0.795913788,1.092394899,1.305052598,1.047841341,1.081795888,0.781750806,1.10827654,1.051228946,1.081795888,1.058453198,1.24921631,0.799768333,0.98364131,0.799768333,0.982621942,0.779318508,1.083483907,2.012341888,1.066189483,1.068381516,1.600411615,1.249634626,0.415800729,1.078596257,0.819562583,0.779318508,0.812511082,1.063060154,1.063060154,1.49058514,0.797007055,1.057214359,1.041109002,1.078596257,0.7685237,1.078641011,0.402633138,1.005753427,0.405094718,1.083483907,1.194507843,0.795913788,0.408915729,1.067160963,0.776624643
ACH-001626,1.163970924,0.78211064,1.04947219,0.803393839,1.037896517,1.158832625,1.054792013,0.784600673,0.783071087,0.892885622,1.05210626,0.670507928,1.525809892,1.04947219,1.057423708,0.774444458,0.782162115,1.186064813,1.05210626,1.253782557,1.037896517,1.524145017,1.139595292,0.922531055,0.79277897,0.803393839,0.806222586,0.778987179,1.278247482,1.023068025,1.279553774,1.165293136,0.787055882,0.996331676,0.876465958,1.314451562,0.925874416,1.166031938,1.163970924,1.143930823,1.049418438,1.037896517,0.79277897,0.77170036,1.139595292,1.016740512,1.139595292,0.769559161,0.783071087,1.265598715,0.763417688,0.783071087,0.996331676,0.812629076,1.061847883,1.163970924,1.053825062,1.195006785,1.007177265,1.133481441,1.08391596,0.422606216,0.773953174,1.943262075,1.046895238,1.165293136,1.145591008,0.864172257,1.120623371,0.800582311,0.769559161,1.297976873,0.786416535,1.139595292,1.12024318,0.786416535,0.787055882,0.77170036,1.466643022,0.783071087,0.784294073,1.050013949,0.762364689,1.045674372,1.617059078,0.77306257,0.819107621,0.787558469,1.265598715,1.085760088,1.063128979,0.77170036,0.787055882,1.136866874,1.04728228,0.825662366,0.803393839,0.77170036,0.79277897,1.312455433
ACH-001605,1.103936155,0.820520348,0.816539099,1.094966515,1.098055763,0.820911671,1.113369696,1.311593012,1.095806526,1.072739028,1.120634173,0.836400206,1.322756553,1.451817647,1.131720269,0.851048083,1.093006746,0.818547626,1.123915261,1.113369696,1.098055763,0.820520348,0.822980779,1.322756553,0.876268374,1.094966515,0.819248856,0.820520348,0.835238865,0.835238865,1.322756553,1.095806526,0.815811519,0.836147257,1.241699388,1.322756553,1.698961977,0.825646678,1.109676484,0.803895255,1.113369696,1.071504636,0.876268374,0.754910473,0.822980779,0.823631756,0.822980779,1.114487589,1.093006746,1.113369696,0.815811519,1.095806526,0.836147257,1.109676484,1.114487589,1.067980836,0.844556757,0.825646678,0.825646678,1.315313938,1.087799052,1.085748453,0.819248856,1.337098739,0.905210352,1.072739028,0.81970691,0.764567223,0.81970691,0.767450926,1.114487589,1.114487589,2.013224225,0.822980779,1.095806526,1.572899585,0.819943161,0.754910473,1.113369696,1.093006746,1.114487589,1.119220759,0.836400206,0.823631756,1.087799052,1.095806526,0.817625748,0.899244258,1.113369696,0.802145162,0.835238865,0.754910473,0.815811519,1.087799052,1.114487589,1.265915308,1.109676484,0.754910473,0.876268374,0.835238865
ACH-000331,1.00982221,1.006689437,1.031736572,1.007189324,1.028911,0.607373885,1.03121863,1.028874286,0.604510535,0.619455022,1.041212843,0.999179234,0.983539983,1.031736572,1.028911,1.031736572,1.02573756,0.61300763,1.041212843,1.03121863,1.028911,1.006689437,1.033791705,1.028643316,0.983461891,1.007189324,1.006689437,1.006689437,1.030186342,1.030186342,0.618730665,1.042250611,0.994849228,1.030186342,0.613671175,1.021516596,1.007981959,1.570960032,1.00982221,0.97704606,1.03121863,1.028911,0.983461891,0.612999668,1.033791705,0.984449719,1.033791705,1.004147946,0.604510535,1.03121863,0.994849228,0.604510535,1.030186342,1.00982221,1.019060268,1.00982221,0.984449719,0.619610031,0.619610031,1.028874286,1.050377469,0.608240622,0.963858846,1.028874286,1.007712003,1.042250611,1.32818882,1.031736572,1.32818882,1.031736572,1.004147946,1.017054122,1.025916683,1.004346528,1.042250611,1.025916683,0.994849228,0.612999668,1.03121863,0.604510535,1.004147946,1.022552564,0.999179234,0.984449719,1.050377469,0.604510535,1.031736572,1.007712003,1.03121863,1.031736572,1.030186342,0.612999668,0.994849228,1.050377469,0.612499624,1.002767149,1.007189324,0.612999668,0.983461891,1.030186342
ACH-000554,0.812251886,1.213880206,1.003639078,0.805416304,1.237467267,1.03547931,0.768709972,1.056569866,0.774885278,1.021707899,0.779218764,1.80772273,1.23764004,1.003639078,1.237467267,1.210468208,0.765270911,1.440663175,0.779218764,0.768709972,1.237467267,1.229020655,0.778173912,0.768650906,1.046583095,0.805416304,0.741709442,1.213880206,1.332217521,1.014397633,0.768650906,1.021707899,1.030443582,1.050156141,0.756138371,1.01668589,0.910404376,1.851393881,0.902846463,1.250552099,0.768709972,1.237467267,1.046583095,1.034129382,0.778173912,0.765605644,0.778173912,0.778944206,0.765270911,0.768709972,1.045372271,0.767583283,1.050156141,0.805416304,0.764743304,0.812251886,0.991108072,1.754896993,1.552823524,1.139049265,1.407914591,1.238293834,0.78283529,1.293408657,1.013409243,1.021707899,0.75894024,1.23959343,0.756699013,1.210468208,0.778944206,1.170785154,1.0458899,0.778173912,1.021707899,1.0458899,0.783993433,1.034129382,0.768709972,0.765270911,0.778944206,0.805236214,1.80772273,0.765605644,1.633385264,0.774885278,1.23959343,1.242593559,0.768709972,0.761047123,1.015404372,1.034129382,1.030443582,0.781120414,1.268266764,1.256227438,0.805416304,1.173467309,1.046583095,1.332217521
ACH-000511,0.824273105,0.88536049,1.045106306,1.17822395,1.103561334,0.822275875,1.096064627,1.059714351,0.791915606,1.028398108,1.052612171,1.067451635,1.034954451,1.045106306,1.070211492,1.086021364,1.33987248,0.805109185,1.108340343,1.054065059,1.103561334,0.88536049,0.82094031,0.817515002,1.053605832,1.197012913,0.88536049,0.88536049,1.383784148,1.074784121,0.880180992,1.053996633,0.777100132,1.074784121,0.457587996,1.178638669,0.800684954,0.819848655,0.824273105,1.039673433,1.096064627,1.04694013,1.053605832,0.833629647,0.82094031,1.078795817,0.82094031,1.109097591,0.791915606,1.096064627,0.777100132,0.791915606,1.074784121,1.189086704,1.00821023,0.824273105,1.078795817,0.819848655,0.819848655,1.092011549,1.064183095,1.084214979,1.062684803,1.151283501,0.95205224,1.069456947,1.086623411,1.086021364,1.086623411,1.086021364,1.109097591,1.078040884,1.034236329,0.82094031,1.053996633,1.034236329,0.796561043,0.833629647,1.054065059,0.791915606,1.109097591,1.070904042,1.067451635,1.078795817,1.573519313,0.791915606,1.029469467,0.95205224,1.096064627,1.075185469,1.070316769,0.833629647,0.777100132,1.114112006,1.098810991,1.326710866,1.165512029,0.857147177,1.053605832,1.415637203
ACH-000790,1.31030779,0.666670458,0.98568226,0.966573442,1.118870558,1.253615917,0.998688097,0.992527453,0.970054875,0.93533882,0.978507516,1.335379298,1.009863992,0.98568226,1.081640265,0.661717573,1.00264492,0.988636111,0.971348284,0.986171417,1.118870558,0.614919479,1.011076698,0.676792075,0.947769107,0.966573442,1.074598191,1.04964638,0.601930232,0.994635511,0.743051743,1.010501444,0.966558794,1.194862044,1.006226378,1.076148799,1.004970533,1.257972867,0.953937176,1.390628825,1.016843187,1.118870558,0.947769107,0.65938555,1.011076698,1.052400362,1.011076698,1.062402305,0.950200812,0.984588704,1.16299554,0.970054875,1.071410811,0.995461162,0.532500245,0.953937176,0.985537723,1.32908378,1.451653967,1.121913092,1.055208531,1.140353462,0.593923592,1.297127434,1.021594738,1.088112029,1.283689747,0.605334231,0.961548966,0.661487315,0.967648077,0.982688131,0.97450827,1.007630071,1.026891038,0.97450827,0.966558794,0.586531871,0.986171417,0.950200812,1.068005418,0.957226506,1.335379298,0.994783963,1.763735444,0.970054875,0.977379663,0.998325972,0.984588704,0.994215643,0.995325597,0.65938555,0.966558794,0.932513598,1.180651646,0.947532678,0.966106238,0.643366377,0.947769107,0.636225436
ACH-000039,1.033004084,0.978355835,0.994074718,1.049152807,0.997421309,0.639771155,1.003732315,1.000177011,0.620108083,1.299520623,1.014194651,1.001896245,1.004354552,0.994074718,0.997421309,0.994074718,0.598820862,0.599071608,1.014194651,1.003732315,0.997421309,0.978355835,0.599071608,1.004354552,1.019168676,1.049152807,0.978355835,0.978355835,1.015191652,1.015191652,1.004354552,1.299520623,1.013179656,1.015191652,0.99676713,1.004354552,1.0000255,1.548671948,1.033004084,0.899133407,1.003732315,0.997421309,1.019168676,0.894805417,0.599071608,1.001896245,0.599071608,0.999784016,0.620108083,1.003732315,1.013179656,0.620108083,1.015191652,1.033004084,1.003477681,1.033004084,1.037497484,1.548671948,1.548671948,1.000177011,1.000214516,0.987835223,1.027371322,1.000177011,0.996164612,1.299520623,1.02683706,0.994074718,1.02683706,0.994074718,0.999784016,1.026979138,1.030074578,0.599071608,1.299520623,1.030074578,1.007739147,0.894805417,1.003732315,0.620108083,0.999784016,1.079550051,1.001896245,1.001896245,0.987317738,0.620108083,0.994074718,0.996164612,1.003732315,0.994074718,1.015191652,0.894805417,1.013179656,0.987317738,1.003477681,0.96964815,1.049152807,0.894805417,1.019168676,1.015191652
ACH-000325,0.963008743,0.990551146,0.656668303,0.950411172,0.951773036,0.734946318,0.41449568,1.207095218,0.953738842,1.198593977,0.951773036,1.179529266,1.335152314,0.656668303,0.951773036,0.965635776,0.953738842,0.962946893,0.951773036,0.955426581,0.951773036,0.97698604,0.962946893,1.335152314,0.954488796,0.950411172,0.990551146,0.97698604,0.968034174,0.968034174,1.335152314,0.953738842,0.977566181,0.968034174,0.952835578,1.335152314,0.967279676,1.352006292,0.963008743,0.86094842,0.955426581,0.951773036,0.954488796,0.972231003,0.962946893,1.164932436,0.962946893,0.954700794,0.953738842,0.955426581,0.977566181,0.953738842,0.968034174,0.963008743,0.954700794,0.963008743,1.164932436,1.352006292,1.352006292,1.013417317,0.960978913,0.956632567,0.962941049,1.216782628,0.959252212,1.198593977,1.195557691,0.965635776,1.195557691,0.965635776,0.954700794,0.954700794,0.96817251,0.962946893,0.953738842,0.96817251,0.977566181,0.972231003,0.955426581,0.953738842,0.954700794,0.938922743,1.179529266,1.178142468,0.944314479,0.953738842,0.965635776,0.959252212,0.955426581,0.965635776,0.968034174,0.962732147,0.977566181,0.887398393,0.954700794,0.950375949,0.950411172,0.962732147,0.954488796,0.968034174
ACH-001212,0.999107276,0.980351647,1.048158904,0.999107276,0.994058286,0.992175832,0.985807503,1.028477631,0.989850455,0.989850455,0.994058286,1.02158256,0.989717903,1.048158904,0.994058286,0.995363973,0.981015082,0.974291718,0.994058286,0.985807503,0.994058286,0.980351647,1.118304669,0.989717903,0.995710895,0.999107276,0.980351647,0.980351647,1.001194995,1.002093517,0.989717903,0.989850455,0.998944386,1.002093517,0.983461397,0.989717903,0.979606212,0.985181395,0.999107276,0.910514352,0.985807503,0.994058286,0.995710895,0.958402543,1.118304669,0.990889449,1.118304669,0.989901592,0.989850455,0.985807503,0.998944386,0.989850455,1.002093517,0.999107276,0.989901592,0.999107276,0.990889449,1.281193986,0.977968829,1.028477631,0.985807503,0.981481401,0.842414953,0.98446703,0.999001846,0.989850455,1.001113429,0.995363973,1.001113429,0.995363973,0.989901592,0.989901592,0.992295185,1.118304669,0.989850455,0.992295185,0.998944386,0.958402543,0.985807503,0.989850455,0.989901592,1.012117465,0.990889449,0.990889449,0.981760772,0.989850455,0.995363973,0.999001846,0.985807503,0.995363973,1.001194995,0.958402543,0.998944386,0.585715535,0.989901592,0.9697935,0.999107276,0.958402543,0.995710895,1.001194995
