Sample_ID,TTC9B,C4orf3,ING5,GNG7,LIN9,RNF167,TCF7,EN2,MAPKAPK3,AHSG,LSM10,DAD1,UAP1L1,PDCD1,REN,ITGB6,RFTN1,ATP5F1C,LRP8,DUSP1,CNIH3,DDX60L,HPS1,IL33,HCFC1R1,STXBP2,UGT2B15,TMEM184C,ATN1,TMEM119,FREM1,AADAC,L3MBTL2,RFLNA,BRCA2,ACTL7B,MRPS6,ZC3H3,POP4,TPO,PCDHA7,COG2,BRICD5,ATXN3L,PYROXD2,GPR68,PKD2L1,ROBO4,ZNF197,TTC1,FAM118A,COL7A1,ZNF10,PGPEP1,SIGIRR,FAM187B,CRIP2,ANXA13,ELOC,RNF148,TNPO1,CCR6,MFSD10,NME8,TCF12,PDCD10,RUNDC3A,MAP3K19,AATF,HOXD8,C1QTNF5,SCGB2A1,HLA-DRB5,TDRD1,ZXDC,STK19,ISX,ARSF,CPEB4,CCR9,DRD2,SLC25A33,NEDD8,SIPA1L1,CTNND2,PCBP4,KANSL3,RCCD1,FABP6,MOB1A,NEUROD4,MAGEB6,ADSL,PDE4D,C11orf49,ENOSF1,AKAP8,FAM199X,FBXL16,MANSC1
ACH-000783,0.128508012,-0.078391033,-0.076143172,-0.042855084,-0.517581322,-0.063770152,-0.170107185,0.03576499,0.144214105,-0.00596159,-0.867244742,-0.758206441,-0.140185035,-0.021855805,-0.15250836,0.114381222,0.02135679,-0.311469362,0.069520785,-0.017316055,0.039062133,0.124948952,-0.244580599,0.162258948,-0.651348556,0.028670468,-0.110797562,-0.060321352,-0.080097343,-0.063028324,0.006746019,0.054172276,0.039341918,0.168494212,-0.189800609,-0.010715365,-0.044258479,-0.966783817,-0.758962233,0.174665489,-0.178319738,-0.161807973,0.06777841,0.025242354,0.058402501,-0.09631323,-0.05353788,0.109749081,0.15186282,-1.087182942,0.032644536,-0.101648562,-0.114592333,-0.569100089,-0.054717235,-0.141832956,0.066693876,-0.16509822,-1.177167959,-0.008915593,-0.482609737,0.069202148,-0.044412864,-0.124445901,-0.005942648,-0.328369806,0.082016121,0.204597232,-0.806199628,-0.004672131,-0.016602135,-0.126781517,0.12361906,0.063929914,-0.011170537,-0.331975511,0.125075827,0.090411059,-0.073536151,0.027881544,0.130233804,-0.217925885,-2.1348166,0.076538218,-0.007495453,0.154766958,-1.440471389,0.132975556,-0.01651436,-0.035953657,-0.047460026,0.100025805,-0.756198346,-0.016527699,0.10163069,0.190561196,-0.011427363,0.17394469,-0.160889529,-0.054412257
ACH-000144,0.016911788,0.104034638,0.060138566,-0.052479863,-0.564336291,0.239888818,-0.409622337,0.034384386,0.054618562,0.072533516,-0.178009137,-1.839115103,-0.046033004,0.043604978,-0.16017101,-0.049159206,0.006416912,-0.81472974,-0.124889621,0.048962835,0.06571074,0.043217675,-0.256889918,0.043366916,-0.101502959,-0.149567096,-0.127686307,-0.209186673,-0.071109739,0.016881002,0.073332534,0.257569482,-0.065529701,0.047704259,-0.534006301,0.03789645,-0.343271802,-0.126562308,-0.723470317,0.04374365,-0.141179577,-0.405605657,-0.15275943,0.317179907,0.070873463,-0.07195419,-0.199350588,0.136104518,-0.061306489,-0.662538112,0.161969496,-0.176954231,0.100369682,-0.46302623,0.053682725,0.014441354,0.017317366,-0.235211087,-1.422515194,-0.012388398,-0.316765956,0.023620225,-0.008672213,0.086841765,-0.104933927,0.546204463,-0.091894699,-0.087241499,-0.868486394,0.151125494,-0.131310033,-0.321000903,0.123167075,0.034129861,0.054372099,-0.013233614,0.028593292,0.011690149,0.023605194,0.048605742,0.013868485,-0.055115398,-1.43290149,0.089058944,-0.117390241,0.013056958,-1.401603766,0.062600409,0.037027051,-0.33025468,0.116078591,-0.03224767,-0.292817023,-0.100359303,-0.176810811,-0.037942101,-0.061543365,-0.002475833,0.073305815,-0.181667723
ACH-000436,0.017232118,-0.038319272,-0.087103832,-0.077551786,-0.650764626,0.153292516,-0.379127955,0.033832568,-0.083950949,0.029915941,-0.392449678,-2.037291359,-0.032828219,0.066506981,0.073919464,0.018348657,-0.110425826,-0.34952255,-0.717908896,-0.160851295,0.065267798,0.049895127,-0.174748623,0.12677363,-0.213499938,-0.100336594,-0.229419875,0.026754891,-0.063279183,-0.116603837,-0.05867332,0.074557398,0.090760307,0.12244261,-0.509368167,0.045249316,-0.138765681,-0.063852302,-0.784590636,-0.046269328,-0.164208634,-0.510654483,0.005943622,0.126585273,-0.078734267,0.063172549,-0.041473713,-0.007612367,-0.22634539,-0.695657408,-0.080817245,-0.342566111,-0.07977511,-0.144516411,-0.013394149,-0.041056376,-0.124771952,-0.126986588,-1.038948793,-0.057907564,0.000108505,0.099346419,-0.071752751,-0.152169758,-0.155804101,-0.645676164,-0.209213719,-0.044683415,-0.865706875,-0.004407691,-0.093890688,-0.121212112,0.12402403,-0.054869629,-0.016301336,0.072915773,0.104331486,0.207409422,-0.411419733,0.138549507,0.088477666,-0.527091614,-1.241286549,-0.047651603,0.055482603,0.09116187,-1.02832339,-0.001584793,0.046906117,-0.130039928,0.149161987,-0.169682322,-1.170569708,0.024713177,-0.028478265,0.084318318,-0.12306367,-0.038435214,0.075939347,0.104014674
ACH-001735,-0.054148186,0.10063401,-0.147646645,0.051063208,-0.417374875,-0.035384417,-0.218649447,-0.106101809,-0.000206421,-0.0631242,-0.510687524,-2.070965715,-0.112668125,0.076251979,0.056052345,-0.089177619,-0.005710266,-0.411059293,-0.039197565,0.026500367,0.205982651,0.127625447,-0.338035138,0.201171675,-0.401486685,-0.099364449,0.085160492,-0.012996922,-0.091281465,-0.142707276,0.180485057,-0.073899156,0.003154018,-0.053030633,-0.336165483,0.033033342,-0.331832672,-0.332881704,-0.834121775,-0.044595049,-0.142555846,-0.58449404,-0.143123847,0.119868256,-0.023410126,-0.092183702,-0.084550617,0.14746924,0.051551082,-1.120847544,-0.05780514,-0.145557705,-0.191346712,-0.264755367,-0.035891362,-0.126361586,-0.157365412,0.078721124,-1.231199268,-0.065073105,-0.166575168,-0.154825987,0.000273798,0.091143902,-0.341976289,-0.282241398,-0.13799653,0.085476666,-0.948510875,0.076927506,-0.153189883,-0.335206361,0.145600515,0.034453291,0.194977323,-0.059688219,0.165130451,0.107438646,-0.027724678,0.035109159,-0.017812933,-0.285329802,-1.683758483,0.094698,0.000508183,-0.030630311,-0.735291784,0.008939344,0.112383391,0.11575307,0.088420002,-0.113085179,-1.371982326,0.183617671,-0.04624272,0.051985228,-0.056289844,0.174251371,-0.01238061,-0.119667609
ACH-000311,0.054394537,0.159451135,-0.17668235,0.020539034,-0.506055232,0.049055808,-0.439992216,0.034207421,-0.050260984,0.134313632,-0.449392724,-2.076527582,-0.133513778,-0.012050751,-0.08869329,-0.037760946,-0.108810749,-0.575842765,-0.058740175,-0.079281725,0.159226768,0.130299751,-0.09306306,0.094158952,-0.490615435,-0.053994005,-0.078944117,0.290013483,-0.170587353,-0.067559881,0.003099399,0.18730482,0.042982209,-0.03984669,-0.311311677,0.114215768,-0.211817012,-0.399235515,-1.028149662,0.026563874,0.038521721,-0.325473538,-0.091187965,0.10905566,0.068319367,-0.14442501,-0.088332158,0.003283624,-0.018605538,-1.223069794,0.055251446,-0.205339606,-0.132009089,-0.036402354,-0.01128593,-0.019531026,-0.032920945,0.02103092,-1.297474069,0.166703442,-0.664741743,-0.025566301,0.07373047,-0.091713436,-0.011156648,-0.168764509,-0.352237658,0.018001172,-0.798437708,0.123669846,-0.07367187,-0.099990221,0.064322672,-0.159969929,0.055760873,0.067721966,0.156744846,0.014051962,0.261056586,0.165542436,0.037914892,-0.06629672,-1.486896224,0.027911473,-0.008692923,0.136653059,-1.591693452,0.029005896,0.068604081,-0.063109192,0.100372265,-0.067915746,-1.425022021,-0.008492346,0.097272468,0.09828546,-0.011590475,0.092830826,-0.033277734,-0.081462588
ACH-001054,-0.002954442,-0.054343673,0.014020766,0.05743198,-0.415658897,-0.080879143,-0.321367878,0.050421255,0.109928207,0.076537753,-0.499250138,-1.810887454,0.085686095,0.077145924,-0.283998184,0.043374844,0.087314862,-0.317361578,-0.15883892,0.257800032,-0.045139863,0.107404683,-0.181663831,0.192381069,-0.069805567,0.002785575,-0.106087235,-0.021947769,-0.11942301,-0.125859681,0.023749409,-0.063869608,0.039114985,-0.117179193,-0.37252912,0.197724264,-0.609802336,-0.275117386,-1.156177959,-0.004994308,-0.096685237,-0.450550778,0.092537877,0.164197596,-0.056495782,-0.073325267,-0.022993775,-0.072315785,0.03516541,-0.976259866,0.121177506,-0.123807819,0.193959029,-0.110904226,0.161027197,0.029520473,-0.063623264,-0.075079057,-0.733304001,0.104606134,-0.360076881,0.063339114,-0.130260476,0.006067163,0.075517799,0.006894527,-0.088438344,0.016230618,-0.934994757,0.153907052,-0.133708818,-0.059974001,0.134230018,-0.00580844,0.212507849,-0.181616646,0.122264332,0.049318796,0.13151207,-0.013118841,0.013631571,0.065885927,-1.65797787,-0.012958168,-0.118016566,-0.039426043,-1.268358426,0.101450338,0.07011722,-0.010198554,0.061347965,0.14404965,-1.117658564,0.056176844,-0.1322524,-0.093663098,-0.116685295,0.005226786,0.011456146,-0.122226828
ACH-001616,0.069091733,-0.009177065,0.018572893,-0.138822773,-0.525402371,0.034513258,-0.332570521,0.115777401,0.233427068,-0.144845003,-0.723261572,-1.96225624,-0.052072503,-0.074895863,-0.012764014,-0.006869613,0.06108681,-0.587221668,-0.462837217,-0.026667917,0.13742202,0.103419854,0.06812002,0.082518426,-0.160926548,-0.039004961,-0.193654491,0.025916458,0.086427587,-0.188719259,0.093055991,0.030831228,-0.137231415,-0.064433839,-0.434896018,0.07236927,-0.490646339,-0.342135553,-0.788888161,-0.086546704,0.008263818,-0.270495723,-0.135971442,0.153159569,0.029914487,0.075881648,-0.215028151,0.162382061,-0.083328995,-0.720574929,0.149473277,0.013444531,-0.064496878,-0.063517015,-0.093196119,-0.067295092,-0.016543654,-0.009253601,-1.236202516,0.104642117,-0.405936833,0.10473595,-0.158149381,-0.027892617,-0.184249002,-0.573787428,-0.180068868,-0.094660442,-0.713199866,0.12371709,-0.082976182,-0.152945892,-0.022529168,-0.002586994,-0.10230978,-0.081481393,0.089973706,0.196875378,-0.114343688,0.136887458,0.17220659,-0.035637584,-1.826979907,0.180340777,0.079437538,0.010572745,-1.267563268,0.027751782,0.075410214,-0.254221616,0.027814022,0.205203185,-1.472847679,0.053768147,-0.089154729,-0.101020573,0.01792603,0.128709571,-0.212075,0.134726208
ACH-000646,-0.091544875,0.060628667,0.243591276,0.148185362,-0.313588188,0.133378957,-0.39164143,0.017081156,0.011755786,0.01274425,-0.456233489,-1.841974445,-0.09185557,-0.077067833,-0.00290147,0.026079258,-0.050982335,-0.534192142,-0.110655461,-0.096710648,0.130367912,0.070923146,-0.079284027,0.111999475,-0.259799877,-0.18197672,0.224812569,-0.007554019,-0.282271322,-0.071086894,0.028264951,0.015359759,-0.004857225,0.062836181,-0.103116587,0.133889471,-0.227882456,-0.440452234,-0.77900087,-0.081966792,-0.140607266,-0.603251256,-0.084405697,0.207419829,-0.030175162,-0.020040633,-0.225773144,0.062238402,0.007442838,-1.724788794,0.039998008,-0.036711218,-0.026647757,0.05154989,0.093576357,-0.025910273,0.131295429,-0.101781408,-0.747799885,0.110885788,-0.091426096,0.079754662,-0.096297043,-0.123235197,-0.091016421,0.29368039,-0.064265064,-0.014749088,-1.219696655,0.030356317,0.078369107,-0.218647242,0.09243614,0.036542175,0.157449209,-0.138867897,-0.068317792,0.042314383,-0.091497473,0.045992622,0.003640412,-0.925781941,-1.20522802,-0.159345553,-0.148080302,0.064671557,-2.068723388,-0.000806066,-0.044383569,-0.091149176,0.025465216,0.014438393,-0.689057363,-0.839992172,-0.075537277,0.114929117,-0.133506503,-0.098778439,-0.013347765,-0.183977227
ACH-000013,-0.290816269,0.109541868,-0.005205122,-0.092942825,-0.543429161,0.003496613,-0.334601746,0.000652291,0.022437708,0.045786418,-0.595460738,-1.935488394,-0.0351268,0.129361942,-0.052217074,-0.012445088,0.047187269,-1.136364735,-0.281169203,0.00982783,0.138838968,0.274701779,-0.173494572,0.081139169,-0.395087999,-0.309591659,-0.024179346,0.040333315,0.206899321,0.015818615,-0.046280922,0.157619847,-0.179854906,-0.076600359,-0.232758313,0.121997271,-0.647388999,-0.333109782,-1.235782459,-0.012792004,-0.021147183,-0.519873935,0.016780923,0.114063649,-0.036691899,-0.043972255,0.05189455,-0.019720667,0.068049462,-0.828695281,-0.074384671,-0.013488998,-0.082108209,-0.138561196,0.153819676,-0.287690221,-0.047604923,-0.010778821,-1.032778405,0.225617609,-0.46528716,0.179204402,-0.04773839,0.109642346,0.048740012,0.348027392,-0.126420063,0.061351238,-0.962683938,0.006327092,-0.068815906,-0.329373026,0.179539881,0.024530407,0.167898797,-0.058580177,-0.035338296,0.154456193,0.051083964,0.157539418,-0.007291257,-0.080232784,-1.363409347,-0.002842645,0.021931738,0.036117027,-1.558686747,0.007074609,0.038358781,-0.152500083,0.039633491,-0.082511462,-0.325329098,0.000980068,-0.012346728,0.17411327,-0.106629234,-0.04826755,-0.060245487,0.028654706
ACH-000391,0.049184852,0.071559355,-0.024938862,-0.023044515,-0.458278211,0.058100573,-0.319969937,0.091492197,0.121346399,0.05310214,-0.477989774,-2.187683829,-0.010276957,-0.012700457,0.039056727,-0.062042929,0.030277299,-1.027475625,-0.113363268,0.079304349,-0.00354316,0.060750288,-0.006025605,0.091448069,-0.250227912,-0.040209347,-0.087047959,0.038760568,-0.171965339,-0.08689435,0.054737947,0.091946184,-0.026777827,-0.09289979,-0.467078552,0.016238026,-0.531565588,-0.403303055,-1.101824511,0.058932523,-0.013683102,-0.485447453,-0.063849448,0.130839684,0.093311933,-0.092914885,-0.091685721,0.015220445,0.025282517,-0.963075094,0.021421509,-0.071547742,-0.039471322,-0.050625471,0.078762924,0.089062257,-0.041748276,-0.111942378,-0.988493428,0.209953688,-0.392648715,0.104585496,-0.024162799,-0.079186872,-0.063942982,-0.03164911,-0.136140269,-0.028893349,-0.969982312,-0.065572684,-0.234191838,-0.193478729,0.211692477,-0.091514376,-0.064181567,0.055887744,0.070973253,0.145128487,0.017442857,0.134778739,-0.081645819,-0.326183846,-1.67010213,0.135412153,0.023249389,0.087309559,-1.137066698,-0.100425608,0.004995391,-0.12435002,0.042403195,0.00437008,-0.479065517,0.105464894,-0.077584583,0.099711825,-0.126006081,0.123710194,-0.162410969,-0.05187213
ACH-000469,0.032332907,0.005522907,0.031233225,-0.078010387,-0.474880205,-0.006964647,-0.387210859,0.117390879,0.019121238,0.075302383,-0.764613148,-1.956759645,-0.223558142,-0.018809637,-0.028207672,0.031203657,0.156222647,-0.59444065,-0.243284677,0.033096095,0.111244814,-0.012730706,-0.23342572,0.140259539,-0.392524689,-0.069972306,-0.051092853,-0.27887583,-0.046351442,-0.102640435,0.066366735,-0.093764918,-0.100690913,-0.064225881,-0.120268263,-0.020725846,-0.351934556,-0.260557744,-0.95041746,0.028765642,-0.041133981,-0.286157216,-0.199330601,0.185741081,0.082156941,0.044817396,-0.069121821,0.077223911,-0.051306656,-0.79602686,-0.014821818,-0.123064861,-0.191163644,-0.111048775,0.013993029,-0.059866608,0.006491641,0.061387471,-1.317821897,0.047794111,-0.212270638,-0.008613978,0.014798593,-0.049430238,0.060133078,0.297350721,-0.029537879,-0.046550908,-0.991697662,-0.00308045,-0.134494156,-0.178741085,0.040928515,-0.031499153,0.040697511,-0.033222471,0.133451917,0.08274347,0.098349254,0.046760622,0.011841344,-0.235073966,-1.915577726,0.073591362,-0.048166169,0.084347844,-0.966082262,0.053007559,0.082329619,-0.070023808,0.075097954,0.024249055,-0.297320994,0.007110192,-0.133764816,0.095268092,-0.039754958,0.045611625,-0.036045285,-0.067149523
ACH-001510,-0.157271651,0.08031873,-0.001492755,0.005588741,-0.682690099,0.039050489,-0.242567921,0.01074063,0.133715184,0.232139866,-1.329216368,-1.891202561,-0.165633408,-0.01976306,-0.137045945,-0.043726048,-0.074896829,-0.285651156,-0.070890793,0.160845322,0.141952333,0.152221578,-0.224752261,0.078900442,-0.485273614,-0.000283179,-0.296644393,-0.062451269,0.023508786,-0.025741313,0.130364456,0.182144264,-0.081683352,-0.082019262,-0.257919624,0.04373835,-0.415779181,-0.320514793,-1.018266671,0.035596488,-0.261512516,-0.297130514,-0.159471352,0.411903533,0.016907287,0.058435983,-0.192366735,0.008691224,-0.070127066,-0.771330968,-0.044436422,-0.190370507,-0.172039557,-0.145806572,0.145645185,-0.151507234,-0.223529044,0.015771632,-1.343221026,-0.011044861,-0.410503818,0.084678887,0.034205722,0.040989947,0.04743009,0.49363897,-0.052518781,0.002838438,-0.963783847,0.001913299,-0.292893247,-0.180270271,0.004565338,-0.051488674,0.125313733,-0.046767156,0.122233945,0.241123317,0.056443181,0.163485311,-0.083633433,-0.421386944,-2.019393516,0.04579583,-0.169156034,0.028218777,-0.997947186,0.020813121,-0.036425952,-0.053025297,0.004169577,-0.026974765,-0.220969491,-0.016115998,-0.095052691,0.298056869,-0.041519396,0.122263518,0.073989875,-0.123332231
ACH-000876,-0.031973357,0.032265818,0.118992009,0.003695163,-0.470864677,0.062361057,-0.277276599,-0.028578766,5.03E-05,0.087204023,-0.646771754,-1.750394156,-0.032094377,0.049497891,-0.10252191,0.022941445,0.080349929,-0.92313335,-0.004201055,0.117689566,-0.013889007,0.09063446,-0.099515654,0.097138516,-0.194073249,0.051304587,-0.206480728,0.059579939,-0.06318175,0.009548848,0.104917844,0.100310375,0.1269091,0.075127586,-0.554664967,0.051077376,-0.608524631,-0.188886811,-0.650937314,0.104693367,-0.083774624,-0.191179107,0.000403998,0.175534148,0.021505692,-0.098840762,-0.109491999,0.044220621,0.002804921,-1.098737586,0.068772252,-0.20235117,-0.017895383,-0.496651933,-0.013816969,-0.042158115,-0.006521287,-0.082754402,-1.136662103,0.139333941,-0.08008545,0.135649049,0.04738168,-0.115325061,0.091772652,0.211513302,-0.087891329,0.005240431,-1.145425628,-0.009734177,-0.110845482,-0.323458965,0.031482327,0.024974915,-0.059343531,-0.089496646,0.158246885,0.043240403,0.135936252,-0.00069099,-0.038207058,-0.352445727,-1.637670905,0.083857666,-0.05060192,-0.086506305,-1.319210638,-0.023666989,0.13011797,0.095700236,-0.019707621,-0.048812027,-0.448609702,-0.016246634,-0.017021089,0.104551786,-0.091944323,0.022958433,-0.073720668,-0.037596487
ACH-000980,-0.060232864,0.079031897,-0.044273358,-0.104330985,-0.420622287,0.017510315,-0.390071479,0.138688455,0.069840519,0.02269251,-0.91623747,-1.601649079,-0.102872973,-0.052356794,-0.14360308,-0.029905325,0.110375725,-0.954051836,-0.126791704,0.016715922,0.175176397,0.122041633,-0.34163788,0.116633986,-0.15642274,0.024769332,-0.236994114,0.004245239,-0.090637057,-0.095178487,0.084186822,0.152924776,-0.057797998,-0.241103227,-0.40227521,-0.015644646,-0.777294475,-0.269171503,-1.234259414,-0.060636714,0.014032892,-0.691487516,-0.061442626,0.026750524,0.054193753,0.065117357,-0.092097834,-0.013763642,-0.058155507,-1.014253599,0.102564995,-0.1893441,0.002469468,-0.21505917,0.056225957,-0.055202574,-0.015068787,-0.196150469,-0.857090677,0.206220877,-0.285898512,-0.093343234,-0.131609731,0.084589614,-0.124740479,0.207481078,-0.108685076,0.021539423,-1.117636721,0.085114487,-0.193718807,-0.285557457,0.180185888,0.001283163,0.048217197,-0.011023947,-0.18053792,0.081161657,-0.060604936,0.029716971,-0.013744268,-0.124034895,-1.884359378,0.073913762,-0.185612973,0.055737313,-1.081164772,0.047491639,-0.003494484,-0.124752171,0.010935887,-0.007352358,-0.687124458,0.009452668,-0.035624531,0.142935085,-0.065576602,0.045467641,-0.025976746,-0.114041186
ACH-000377,0.015528998,-0.040133223,0.08560337,0.095342992,-0.715027879,0.216796513,-0.293747021,0.064715595,0.076791499,0.075619755,-0.576177225,-0.477495504,0.019415458,0.064014247,-0.084905644,0.054587547,0.031472288,-0.434482158,-0.060162484,0.047159655,0.108707743,0.079342686,-0.167547806,0.142757897,-0.482365393,-0.242638818,-0.154087251,-0.162153047,0.038010313,0.101553185,-0.075793666,0.123915353,-0.048486892,0.097041142,-0.448192348,0.05503511,-0.697914619,-0.307579936,-0.510482552,0.023435704,-0.054203336,-0.692176742,-0.174378771,-0.022625741,-0.09412295,0.259944371,-0.10544155,0.161771939,0.047202417,-0.409979854,-0.016192096,-0.01327727,-0.058137645,-0.524964605,0.242390992,0.178581155,-0.008483044,-0.105861124,-1.740723317,0.087874214,-0.224725776,0.086046163,0.08116596,-0.06505094,-0.124301836,0.277836063,-0.122466244,-0.037539134,-0.600579298,0.079696089,-0.010988559,-0.517534882,0.159069621,-0.014543172,0.009476326,0.031100594,0.119235357,0.031221044,0.030066533,0.117873534,0.076716623,-0.281882288,-1.33285708,0.113903422,0.056262278,0.136216363,-0.996972062,-0.062325974,0.040269132,0.117719141,0.083113702,0.027623579,-1.333877633,-0.016147584,0.173515358,0.014331737,-0.021765186,0.118423766,0.077037886,-0.155735554
ACH-001687,-0.049869702,0.05568568,0.068671153,0.192403117,-0.606784873,0.063075821,-0.163757211,0.161210847,0.086174114,0.132866815,-0.677039119,-1.651503778,0.063626934,0.146615944,0.104848007,0.013548252,-0.064496845,-0.022811935,-0.263554718,-0.11853184,0.102902344,0.1079646,-0.100376164,0.175001561,-0.668642022,-0.10383451,-0.053349472,-0.08902646,-0.065357283,0.021182509,-0.041194157,0.103542496,0.015395285,-0.05146813,-0.0699854,-0.026642425,-0.485485794,-0.278139442,-1.254734207,-0.00238654,-0.17987634,-0.490324177,-0.107727044,0.030580049,0.030517271,0.068548374,-0.06637659,0.002448906,0.11925652,-0.692067835,0.025743196,-0.187672726,-0.103299024,-0.084102162,0.079550753,-0.112670332,0.055669357,0.076176473,-0.960832774,0.002250256,-0.435267041,0.060486015,-0.130107768,0.020831654,-0.062863618,0.105219392,-0.011312224,-0.386475407,-0.459852817,0.049899563,0.030372731,-0.064378866,0.072375242,-0.036600931,0.077096315,0.074681356,0.014833792,0.066091434,0.055970905,0.088514318,-0.15479573,0.057388932,-1.446202261,0.122207436,0.107679976,0.014457812,-0.61322094,0.025799948,0.137120758,-0.067278962,0.111843523,-0.018908338,-0.400086189,0.044378288,-0.012968727,0.32378383,0.193403588,0.029539987,-0.149630899,-0.029351608
ACH-000174,0.042062562,-0.003119207,0.149599821,-0.010326552,-0.642236553,-0.064188424,-0.43109923,0.072153335,0.180494067,0.10676854,-1.05709338,-2.041103673,0.023081281,0.037358375,-0.079255788,-0.116030201,0.049097366,-0.223699326,-0.117671342,0.019350828,0.106486956,0.102735982,-0.150193556,0.136109762,-0.44589681,-0.013327623,-0.232120186,-0.071780237,0.049191686,0.004869633,0.055580348,0.042585026,0.086521051,-0.03014145,-0.14889316,0.149900708,-0.272977209,-0.334255841,-0.810790242,0.048617501,-0.103117889,-0.260799739,-0.238599434,0.177233731,-0.038407661,0.114663132,-0.244570527,0.113447955,-0.139040836,-0.720925502,0.126588536,-0.137942721,0.006383518,-0.164301617,0.013130578,-0.092718136,0.043953157,-0.272495724,-1.505626573,-0.031692865,-0.236229579,0.158651821,0.019537763,-0.020522968,0.173384192,0.49283405,-4.52E-05,-0.117112,-0.896333147,-0.04068429,-0.204226291,-0.214317384,0.182874038,-0.081184409,-0.012111388,-0.174709466,0.162800489,0.161506277,0.141135321,0.028223709,0.128821003,-0.118422428,-1.991643565,0.178387162,0.014360142,0.054624745,-0.580974495,-0.012107656,0.071544865,0.10986206,0.065601229,0.086081552,-0.785332648,-0.317202655,0.058927401,0.12082854,-0.117546595,0.043377141,-0.135705125,-0.126993092
ACH-000292,-0.054100635,0.092378868,-0.079859117,0.0384007,-0.154817702,-0.026390622,-0.174591356,-0.028620296,-0.101760487,0.100116409,-0.803383568,-2.169868033,0.019061178,-0.051591021,-0.003873889,-0.112727584,-0.041826101,-0.942836183,0.048615019,0.119676903,0.037170636,0.192929926,-0.272804221,0.324923375,-0.21997347,0.014380159,-0.132110841,0.108962277,-0.240639919,-0.168622355,0.012488744,-0.069820764,-0.282876769,-0.048402635,-0.259199329,0.024689223,-0.570933217,-0.241267755,-1.05858912,0.114197844,0.088034015,-0.236783093,-0.426574843,0.258738434,-0.035937391,0.144771806,-0.251211999,0.073636556,-0.027468378,-0.956505435,0.004960164,-0.104569265,-0.379564494,-0.074430533,0.152185827,-0.161238822,0.00525685,0.060892989,-0.6805469,0.116979302,-0.188404072,0.111694819,0.029625257,-0.066594949,-0.007378624,0.546014486,-0.07949439,-0.171664204,-1.005556677,0.01411603,0.066923765,-0.075270273,-0.03808385,0.004031496,-0.103005177,0.031702937,0.039710568,0.049208843,0.017551204,0.060281588,-0.101545921,-0.170167974,-1.875322395,0.098544008,0.152767636,-0.071098872,-1.170869565,0.042843425,0.043620968,-0.024647679,0.053537104,0.102074135,-0.655646532,-0.052064061,-0.02105206,0.180079901,-0.077497299,0.136401144,-0.065473661,-0.184321517
ACH-000116,0.012313158,0.046563332,0.041568012,-0.101473244,-0.490523872,0.028529135,-0.323601347,0.228343899,-0.023296263,0.070575569,-0.30168666,-1.965290513,0.040301181,-0.112620953,-0.01689748,-0.094881797,0.07892059,-0.916129768,-0.334095685,-0.020317867,0.076865391,0.071611632,-0.046765416,0.211449749,-0.363450797,-0.198767429,-0.201234085,0.002915067,0.084813028,-0.026227311,0.168985556,0.082645122,0.029484999,-0.079898074,-0.188451817,0.112669972,-0.536980803,-0.292986946,-0.936238258,0.007007525,-0.062102928,-0.458011363,-0.01532558,0.167379974,0.047596015,0.084868809,-0.000886491,-0.074212933,0.078336188,-1.209550825,-0.051812764,-0.135962891,-0.147801328,-0.231062031,0.119253934,0.042988324,0.025395992,-0.116645612,-1.335183667,0.069723481,-0.337094372,0.150076808,-0.04888482,-0.046223384,0.052288871,0.332039055,-0.14092232,-0.131631708,-1.059898165,0.003738287,-0.196055989,-0.363497304,0.076260672,0.028970557,0.092560859,-0.060913642,0.063211036,0.09807811,-0.055158261,0.075323367,-0.041368209,-0.344800522,-1.336484763,0.119209102,-0.069075915,0.023821061,-1.709692737,-0.095810449,0.098116496,-0.117356548,0.072133084,-0.019185428,-0.18893959,-0.03966075,0.025338711,0.050698163,-0.131923716,0.1002042,-0.013809307,-0.069327389
ACH-000807,0.055516558,0.200740604,-0.098766578,0.12778118,-0.548099234,0.178638937,-0.171798311,0.174450986,-0.011755592,0.016092998,-0.671648412,-1.874441306,0.003342507,-0.007388116,-0.044219203,0.080232188,-0.152868889,-0.46491369,-0.127870057,0.005572149,0.098656712,0.13661863,-0.129735202,0.246448278,-0.440313819,0.012818627,-0.206518214,-0.00782841,-0.044741126,-0.028675571,0.141825986,-0.020607666,0.139639185,-0.07474999,-0.302440193,0.047433687,-0.190962946,-0.36629031,-0.931353464,0.005796721,-0.095099081,-0.177398881,-0.121605326,0.318395379,-0.04509268,-0.105276286,-0.16082498,0.132530394,-0.033116593,-0.630110939,0.128895588,-0.133088894,-0.090025084,-0.066027357,-0.009805572,-0.002299288,-0.04138517,0.068977809,-1.163618129,-0.072511721,-0.383818456,0.10175176,0.149838749,-0.020558649,-0.132018446,0.005989579,-0.156563651,-0.105685359,-1.089951476,0.036733943,-0.115328507,-0.404508215,0.145583491,-0.002153367,-0.006201522,-0.020553956,0.134953274,0.10815826,0.129557705,0.11908764,-0.017202723,-0.408604202,-1.813339873,0.014029067,-0.008648082,0.016243465,-1.011068554,-0.078257619,-0.018491456,-0.154597594,0.154866158,0.070602306,-0.856691511,-0.090180904,-0.134741873,0.216301239,-0.133821407,0.169108505,0.058813589,-0.020992748
